Core	Average	Leaves
group27	0.02700428345619619	otu825;otu314;otu811;otu12;otu253;otu726;otu136;otu364;otu225;otu20;otu613;otu827;otu398;otu845;otu917;otu923;otu761;otu434;otu778;otu212
group28	0.026304795919804783	otu914;otu168;otu482;otu677;otu657;otu798;otu759;otu465;otu281;otu474;otu818;otu332;otu115;otu999;otu121;otu496;otu238;otu964;otu370;otu656
group29	0.03522509150617218	otu506;otu381;otu92;otu896;otu880;otu662;otu510;otu982;otu543;otu699;otu451;otu909;otu195;otu458;otu437;otu129;otu344;otu359;otu327;otu134
group30	0.0159246580297968	otu616;otu435;otu708;otu308;otu128;otu232;otu197;otu383;otu494;otu661;otu73;otu289;otu730;otu725;otu744;otu156;otu872;otu783;otu877;otu602
group31	0.0024018130911666463	otu770;otu570;otu43;otu470;otu612;otu526;otu569;otu55;otu161;otu819;otu293;otu902;otu466;otu976;otu767;otu622;otu664;otu786;otu749;otu26
group32	0.010317173468178674	otu38;otu493;otu838;otu690;otu311;otu255;otu251;otu388;otu287;otu182;otu860;otu72;otu257;otu530;otu278;otu728;otu532;otu850;otu410;otu140
group33	0.03224101177276574	otu665;otu855;otu23;otu399;otu883;otu325;otu773;otu890;otu320;otu221;otu263;otu960;otu910;otu926;otu723;otu762;otu840;otu799;otu173;otu108
group34	0.0009172364629210578	otu870;otu727;otu183;otu916;otu421;otu137;otu953;otu369;otu631;otu39;otu590;otu396;otu125;otu269;otu501;otu561;otu478;otu810;otu152;otu892
group35	0.012355932582043259	otu645;otu163;otu992;otu101;otu252;otu346;otu614;otu573;otu757;otu527;otu471;otu231;otu647;otu796;otu531;otu335;otu27;otu886;otu859;otu694
group36	0.022010743562153053	otu546;otu138;otu490;otu489;otu459;otu313;otu861;otu373;otu331;otu806;otu385;otu286;otu216;otu935;otu414;otu53;otu956;otu285;otu875;otu340
group37	0.029068908175356546	otu105;otu268;otu209;otu123;otu66;otu683;otu395;otu13;otu477;otu217;otu666;otu315;otu588;otu525;otu188;otu881;otu651;otu735;otu226;otu879
group38	0.013322469900329922	otu214;otu124;otu224;otu480;otu968;otu345;otu375;otu15;otu603;otu522;otu607;otu719;otu807;otu296;otu326;otu805;otu295;otu815;otu390;otu772
group39	0.0154899916834569	otu887;otu969;otu254;otu353;otu107;otu802;otu292;otu481;otu210;otu310;otu406;otu329;otu582;otu990;otu408;otu615;otu915;otu912;otu302;otu154
group40	0.012260560814837757	otu720;otu831;otu678;otu187;otu691;otu146;otu826;otu589;otu377;otu571;otu297;otu643;otu943;otu970;otu837;otu698;otu484;otu785;otu821;otu11
group41	0.03747217472272375	otu848;otu291;otu407;otu771;otu973;otu6;otu51;otu627;otu397;otu387;otu775;otu624;otu608;otu17;otu824;otu280;otu963;otu239;otu755;otu158
group42	0.02377454848814891	otu984;otu492;otu644;otu316;otu980;otu653;otu722;otu363;otu429;otu594;otu348;otu380;otu488;otu58;otu756;otu111;otu972;otu122;otu743;otu961
group43	0.008404918138812962	otu787;otu857;otu777;otu500;otu246;otu962;otu191;otu336;otu784;otu487;otu646;otu809;otu564;otu29;otu361;otu338;otu675;otu597;otu4;otu655
group44	0.03591933127098506	otu842;otu86;otu955;otu715;otu228;otu77;otu44;otu306;otu721;otu273;otu551;otu159;otu733;otu523;otu432;otu450;otu545;otu947;otu742;otu147
group45	0.0007807931085135494	otu243;otu555;otu126;otu262;otu467;otu617;otu803;otu998;otu868;otu544;otu981;otu632;otu70;otu40;otu419;otu930;otu468;otu259;otu301;otu989
group46	0.028186050513252087	otu959;otu117;otu62;otu918;otu939;otu79;otu741;otu971;otu218;otu790;otu520;otu591;otu1000;otu557;otu808;otu374;otu659;otu559;otu300;otu635
group47	0.024144524101166204	otu518;otu604;otu95;otu740;otu713;otu712;otu905;otu56;otu36;otu222;otu131;otu2;otu598;otu443;otu884;otu793;otu938;otu342;otu752;otu829
group48	0.008641197988279116	otu473;otu676;otu585;otu681;otu298;otu906;otu714;otu776;otu405;otu282;otu673;otu349;otu731;otu736;otu745;otu394;otu937;otu898;otu31;otu512
group49	0.008002870136567291	otu75;otu16;otu328;otu891;otu428;otu392;otu69;otu511;otu425;otu463;otu949;otu235;otu958;otu650;otu347;otu143;otu672;otu640;otu687;otu670
group50	0.0016916360206077935	otu800;otu705;otu455;otu384;otu932;otu24;otu357;otu626;otu882;otu21;otu245;otu876;otu65;otu854;otu248;otu110;otu213;otu279;otu537;otu264
1000		
