Core	Average	Leaves
group13	0.06320826279034773	otu419;otu828;otu693;otu554;otu358;otu84;otu653;otu833;otu939;otu282;otu701;otu512;otu922;otu422;otu115;otu154;otu822;otu426;otu449;otu272;otu583;otu123;otu235;otu705;otu621;otu125;otu194;otu506;otu894;otu382;otu659;otu584;otu364;otu226;otu666;otu63;otu411;otu231;otu944;otu522
group14	0.004757446539333126	otu158;otu734;otu439;otu918;otu331;otu133;otu32;otu617;otu601;otu148;otu945;otu176;otu444;otu670;otu465;otu467;otu149;otu249;otu808;otu981;otu298;otu838;otu420;otu217;otu615;otu241;otu602;otu573;otu336;otu38;otu542;otu287;otu543;otu112;otu376;otu655;otu721;otu657;otu334;otu528
group15	0.01003440088026547	otu841;otu460;otu354;otu637;otu692;otu664;otu623;otu510;otu805;otu206;otu309;otu265;otu714;otu883;otu885;otu35;otu568;otu303;otu559;otu881;otu34;otu338;otu942;otu143;otu478;otu736;otu688;otu56;otu366;otu535;otu562;otu207;otu145;otu116;otu612;otu507;otu215;otu285;otu429;otu16
group16	0.017115358056372917	otu982;otu682;otu390;otu424;otu620;otu407;otu277;otu582;otu689;otu386;otu339;otu987;otu589;otu166;otu432;otu18;otu531;otu608;otu102;otu155;otu433;otu192;otu578;otu169;otu809;otu812;otu457;otu935;otu269;otu772;otu146;otu189;otu328;otu273;otu932;otu147;otu985;otu691;otu842;otu412
group17	0.019766005921568037	otu399;otu238;otu732;otu493;otu469;otu92;otu855;otu837;otu876;otu72;otu446;otu953;otu555;otu357;otu646;otu679;otu225;otu973;otu739;otu796;otu69;otu408;otu233;otu276;otu909;otu448;otu246;otu6;otu763;otu36;otu74;otu635;otu706;otu230;otu949;otu153;otu295;otu863;otu539;otu829
group18	0.07465784651969701	otu138;otu775;otu388;otu643;otu151;otu350;otu997;otu498;otu361;otu626;otu571;otu813;otu497;otu766;otu461;otu524;otu5;otu915;otu848;otu900;otu934;otu579;otu371;otu722;otu450;otu563;otu296;otu288;otu368;otu978;otu851;otu685;otu159;otu442;otu253;otu847;otu466;otu594;otu536;otu951
group19	0.010374797207180717	otu795;otu533;otu811;otu707;otu486;otu409;otu998;otu251;otu907;otu97;otu316;otu142;otu770;otu993;otu943;otu774;otu396;otu157;otu580;otu996;otu585;otu438;otu504;otu611;otu591;otu103;otu616;otu819;otu709;otu49;otu695;otu792;otu127;otu453;otu924;otu520;otu999;otu710;otu790;otu511
group20	0.016728635995222715	otu220;otu656;otu73;otu144;otu51;otu302;otu255;otu642;otu677;otu817;otu290;otu853;otu661;otu228;otu222;otu289;otu141;otu415;otu995;otu106;otu59;otu482;otu456;otu242;otu367;otu443;otu488;otu810;otu906;otu718;otu603;otu831;otu977;otu301;otu129;otu896;otu874;otu517;otu654;otu930
group21	0.009177800747580206	otu119;otu965;otu854;otu165;otu250;otu440;otu421;otu821;otu114;otu820;otu64;otu824;otu834;otu232;otu648;otu641;otu352;otu630;otu516;otu859;otu636;otu247;otu403;otu441;otu53;otu681;otu501;otu66;otu699;otu20;otu104;otu174;otu844;otu353;otu83;otu48;otu229;otu968;otu899;otu67
group22	0.011126575162901376	otu761;otu480;otu297;otu921;otu672;otu753;otu492;otu988;otu360;otu556;otu916;otu738;otu940;otu835;otu351;otu694;otu333;otu743;otu919;otu168;otu596;otu826;otu708;otu946;otu487;otu652;otu267;otu8;otu627;otu268;otu12;otu868;otu374;otu523;otu468;otu529;otu299;otu975;otu227;otu435
group23	0.02705527087598787	otu135;otu990;otu794;otu974;otu248;otu983;otu341;otu814;otu639;otu61;otu513;otu236;otu7;otu532;otu574;otu177;otu95;otu588;otu402;otu33;otu711;otu877;otu895;otu183;otu491;otu347;otu904;otu406;otu343;otu676;otu94;otu78;otu866;otu514;otu182;otu748;otu950;otu427;otu205;otu735
group24	0.017850551521005304	otu619;otu111;otu547;otu740;otu638;otu867;otu503;otu201;otu11;otu920;otu132;otu979;otu477;otu862;otu263;otu10;otu936;otu751;otu557;otu902;otu385;otu650;otu929;otu625;otu780;otu765;otu93;otu29;otu737;otu958;otu41;otu880;otu865;otu767;otu823;otu624;otu776;otu373;otu187;otu569
group25	0.0334980399122753	otu113;otu178;otu923;otu534;otu760;otu872;otu836;otu762;otu184;otu258;otu798;otu404;otu292;otu313;otu256;otu21;otu768;otu802;otu330;otu464;otu963;otu992;otu274;otu747;otu875;otu788;otu879;otu793;otu724;otu756;otu801;otu170;otu884;otu938;otu322;otu508;otu994;otu431;otu348;otu9
1000		
