Core	Average	Leaves
group11	0.039035068719485505	otu614;otu625;otu235;otu678;otu701;otu300;otu247;otu293;otu510;otu688;otu618;otu965;otu692;otu45;otu473;otu994;otu971;otu321;otu628;otu793;otu626;otu946;otu953;otu567;otu566;otu185;otu234;otu91;otu540;otu252;otu5;otu523;otu274;otu824;otu975;otu570;otu645;otu27;otu303;otu78
group12	0.005084748625704168	otu402;otu295;otu16;otu421;otu403;otu20;otu462;otu905;otu155;otu532;otu986;otu896;otu685;otu590;otu623;otu584;otu572;otu280;otu789;otu320;otu413;otu918;otu715;otu100;otu669;otu451;otu57;otu792;otu649;otu371;otu856;otu542;otu156;otu190;otu987;otu710;otu251;otu516;otu543;otu380
group13	0.006051140096413623	otu309;otu154;otu808;otu483;otu714;otu218;otu268;otu774;otu880;otu962;otu602;otu657;otu537;otu583;otu7;otu353;otu152;otu737;otu110;otu697;otu575;otu65;otu29;otu633;otu608;otu928;otu770;otu704;otu347;otu577;otu452;otu502;otu949;otu326;otu467;otu799;otu175;otu788;otu819;otu121
group14	0.012471254733580335	otu267;otu996;otu765;otu226;otu978;otu822;otu983;otu236;otu858;otu672;otu853;otu415;otu93;otu519;otu731;otu754;otu907;otu559;otu658;otu133;otu87;otu915;otu71;otu417;otu967;otu876;otu747;otu195;otu136;otu897;otu834;otu564;otu637;otu507;otu695;otu213;otu779;otu576;otu480;otu401
group15	0.05423137933151536	otu48;otu920;otu900;otu120;otu217;otu153;otu619;otu151;otu865;otu84;otu493;otu429;otu972;otu292;otu717;otu173;otu505;otu518;otu463;otu686;otu8;otu142;otu398;otu38;otu895;otu769;otu671;otu238;otu461;otu315;otu906;otu573;otu807;otu74;otu891;otu547;otu370;otu484;otu178;otu758
group16	0.057834078686181255	otu482;otu367;otu107;otu544;otu728;otu314;otu111;otu199;otu119;otu391;otu903;otu114;otu531;otu447;otu388;otu722;otu552;otu205;otu496;otu989;otu976;otu620;otu696;otu240;otu282;otu253;otu80;otu378;otu51;otu311;otu634;otu902;otu941;otu301;otu565;otu662;otu554;otu931;otu49;otu364
group17	0.08025264042221297	otu10;otu513;otu172;otu990;otu752;otu640;otu837;otu527;otu741;otu426;otu316;otu430;otu4;otu446;otu948;otu777;otu661;otu82;otu408;otu815;otu776;otu25;otu610;otu742;otu673;otu526;otu721;otu373;otu951;otu885;otu974;otu210;otu679;otu454;otu200;otu796;otu294;otu840;otu40;otu411
group18	0.05489293668381074	otu96;otu705;otu160;otu55;otu259;otu250;otu936;otu606;otu470;otu325;otu699;otu718;otu694;otu938;otu849;otu991;otu940;otu130;otu352;otu350;otu917;otu791;otu764;otu557;otu139;otu313;otu270;otu500;otu828;otu562;otu613;otu256;otu36;otu70;otu215;otu397;otu529;otu587;otu585;otu922
group19	0.07467022788574325	otu368;otu264;otu37;otu63;otu440;otu220;otu118;otu580;otu266;otu432;otu961;otu241;otu665;otu541;otu122;otu207;otu333;otu609;otu165;otu888;otu296;otu444;otu930;otu509;otu521;otu405;otu383;otu851;otu54;otu340;otu830;otu394;otu736;otu767;otu934;otu773;otu208;otu137;otu652;otu62
group20	0.06551955308572288	otu273;otu838;otu639;otu616;otu13;otu908;otu733;otu229;otu664;otu9;otu864;otu870;otu598;otu375;otu95;otu708;otu14;otu143;otu597;otu361;otu393;otu443;otu126;otu504;otu232;otu188;otu66;otu6;otu459;otu698;otu512;otu862;otu980;otu814;otu105;otu845;otu285;otu535;otu58;otu382
group21	0.006108859100847109	otu354;otu863;otu224;otu999;otu170;otu740;otu879;otu551;otu945;otu850;otu670;otu884;otu453;otu272;otu23;otu749;otu969;otu265;otu412;otu829;otu471;otu833;otu894;otu275;otu693;otu939;otu702;otu503;otu116;otu592;otu984;otu450;otu257;otu553;otu723;otu276;otu245;otu279;otu647;otu809
group22	0.03792362865130629	otu169;otu88;otu778;otu271;otu214;otu841;otu839;otu916;otu254;otu222;otu365;otu41;otu898;otu327;otu135;otu15;otu212;otu627;otu952;otu174;otu866;otu131;otu384;otu244;otu125;otu802;otu386;otu968;otu298;otu357;otu289;otu230;otu183;otu77;otu196;otu310;otu291;otu332;otu134;otu935
group23	0.016066197106589925	otu522;otu854;otu943;otu556;otu86;otu106;otu574;otu810;otu189;otu269;otu351;otu724;otu923;otu438;otu886;otu420;otu358;otu901;otu823;otu231;otu925;otu732;otu508;otu813;otu302;otu730;otu3;otu966;otu803;otu560;otu287;otu262;otu1000;otu109;otu39;otu322;otu816;otu539;otu366;otu893
group24	0.04372552671775998	otu68;otu79;otu955;otu667;otu642;otu479;otu805;otu395;otu761;otu648;otu346;otu947;otu820;otu881;otu957;otu612;otu782;otu904;otu108;otu17;otu797;otu161;otu748;otu550;otu615;otu801;otu464;otu192;otu359;otu846;otu337;otu460;otu768;otu323;otu530;otu582;otu449;otu635;otu735;otu914
group25	0.03884756639672182	otu246;otu689;otu288;otu956;otu578;otu646;otu629;otu424;otu448;otu478;otu193;otu549;otu64;otu954;otu780;otu150;otu644;otu743;otu349;otu890;otu868;otu711;otu927;otu194;otu318;otu179;otu569;otu836;otu404;otu534;otu709;otu167;otu561;otu148;otu545;otu757;otu69;otu219;otu790;otu392
1000		
