Core	Average	Leaves
group50	0.00885083293558942	otu960;otu794;otu526;otu913;otu377;otu162;otu716;otu436;otu70;otu49
group51	0.018166162387112907	otu501;otu532;otu691;otu703;otu440;otu623;otu640;otu698;otu212;otu373
group52	0.014594060666649035	otu861;otu218;otu635;otu825;otu522;otu364;otu31;otu284;otu542;otu686
group53	0.0012622386883357113	otu506;otu102;otu171;otu728;otu822;otu76;otu407;otu993;otu29;otu926
group54	0.01483151604840742	otu416;otu229;otu150;otu54;otu413;otu276;otu805;otu739;otu405;otu351
group55	0.012561935232780238	otu254;otu504;otu551;otu657;otu645;otu610;otu313;otu936;otu454;otu659
group56	0.0013024262911086261	otu98;otu275;otu151;otu933;otu732;otu810;otu8;otu481;otu712;otu489
group57	0.018571150159367528	otu564;otu945;otu846;otu453;otu145;otu774;otu197;otu157;otu58;otu758
group58	0.017113905924451243	otu613;otu44;otu460;otu110;otu297;otu188;otu200;otu307;otu334;otu833
group59	0.016263048506387292	otu807;otu240;otu948;otu571;otu295;otu627;otu147;otu129;otu547;otu852
group60	0.01842153486778682	otu60;otu257;otu184;otu28;otu556;otu991;otu120;otu324;otu963;otu543
group61	0.003853174125261675	otu182;otu262;otu688;otu155;otu178;otu924;otu742;otu88;otu315;otu15
group62	0.017859273981977307	otu644;otu886;otu769;otu630;otu953;otu946;otu427;otu947;otu306;otu256
group63	0.005660298334916156	otu884;otu590;otu219;otu420;otu465;otu337;otu39;otu826;otu267;otu819
group64	0.013789060378917311	otu883;otu287;otu554;otu872;otu900;otu773;otu962;otu244;otu607;otu983
group65	0.019326802825787966	otu597;otu783;otu952;otu437;otu444;otu681;otu857;otu292;otu969;otu371
group66	0.01913827953387521	otu715;otu52;otu12;otu851;otu1;otu30;otu641;otu395;otu777;otu767
group67	0.009752570618436212	otu50;otu285;otu298;otu608;otu528;otu432;otu220;otu47;otu441;otu677
group68	0.006503334051528462	otu832;otu495;otu586;otu875;otu211;otu546;otu338;otu734;otu365;otu869
group69	0.009443589703585602	otu689;otu367;otu855;otu780;otu745;otu652;otu26;otu173;otu332;otu916
group70	0.016233700955103156	otu820;otu500;otu889;otu519;otu152;otu972;otu911;otu508;otu775;otu296
group71	0.01421466958456407	otu847;otu891;otu312;otu449;otu887;otu599;otu78;otu483;otu755;otu729
group72	0.0026736257558164504	otu799;otu731;otu270;otu674;otu125;otu823;otu177;otu672;otu92;otu915
group73	0.016302452143292002	otu38;otu362;otu514;otu215;otu927;otu226;otu658;otu521;otu107;otu901
group74	0.014418268743034248	otu124;otu225;otu603;otu264;otu621;otu730;otu706;otu919;otu342;otu944
group75	0.004594325448669067	otu235;otu228;otu419;otu954;otu426;otu647;otu160;otu596;otu265;otu885
group76	0.005023725057056356	otu477;otu429;otu123;otu134;otu844;otu158;otu323;otu584;otu502;otu988
group77	0.020058474218527928	otu871;otu23;otu119;otu491;otu752;otu628;otu146;otu764;otu397;otu169
group78	0.010874920187435876	otu560;otu664;otu540;otu899;otu451;otu957;otu261;otu340;otu163;otu33
group79	0.009594670595785431	otu389;otu717;otu415;otu366;otu968;otu562;otu108;otu897;otu971;otu65
group80	0.00490265056701214	otu795;otu726;otu138;otu473;otu303;otu836;otu737;otu198;otu750;otu776
group81	0.019687144377993827	otu51;otu898;otu873;otu353;otu461;otu19;otu425;otu349;otu680;otu106
group82	0.019237818511935758	otu785;otu987;otu585;otu568;otu541;otu557;otu811;otu347;otu762;otu202
group83	0.0005407397269820978	otu344;otu535;otu964;otu301;otu183;otu53;otu678;otu527;otu609;otu350
group84	0.005823201152837357	otu838;otu569;otu503;otu484;otu837;otu115;otu839;otu243;otu914;otu424
group85	8.275796187392122e-05	otu331;otu11;otu466;otu100;otu589;otu702;otu56;otu787;otu232;otu73
group86	0.012470043244262142	otu251;otu942;otu865;otu989;otu289;otu808;otu598;otu223;otu4;otu167
group87	0.007954146384601898	otu907;otu207;otu868;otu24;otu746;otu374;otu247;otu42;otu34;otu709
group88	0.006555099915266362	otu699;otu402;otu448;otu692;otu168;otu487;otu79;otu80;otu179;otu418
group89	0.015964290178434374	otu399;otu671;otu97;otu668;otu10;otu877;otu932;otu563;otu497;otu651
group90	0.01590100571498413	otu682;otu831;otu55;otu867;otu817;otu343;otu791;otu356;otu327;otu302
group91	0.004389475489188513	otu281;otu490;otu69;otu720;otu918;otu91;otu759;otu325;otu642;otu189
group92	0.003305305641086338	otu849;otu159;otu329;otu283;otu966;otu408;otu20;otu665;otu801;otu370
group93	0.0028139576920417366	otu412;otu516;otu435;otu994;otu310;otu842;otu456;otu956;otu335;otu249
group94	0.014347847106922988	otu637;otu515;otu382;otu396;otu523;otu923;otu361;otu300;otu457;otu214
group95	0.013200387040849967	otu792;otu705;otu512;otu848;otu417;otu230;otu676;otu958;otu909;otu260
group96	0.003307444725763521	otu186;otu788;otu376;otu359;otu850;otu355;otu252;otu194;otu576;otu930
group97	0.010038859351101083	otu476;otu695;otu559;otu94;otu986;otu154;otu193;otu781;otu101;otu403
group98	0.00695362039201523	otu279;otu112;otu928;otu655;otu735;otu82;otu749;otu357;otu286;otu778
group99	0.014603785976289287	otu941;otu858;otu534;otu743;otu967;otu510;otu238;otu277;otu464;otu104
group100	0.007696502931213233	otu116;otu299;otu348;otu474;otu369;otu965;otu410;otu311;otu404;otu874
1000		
