Core	Average	Leaves
group42	0.019417963327014315	otu931;otu539;otu688;otu170;otu169;otu732;otu181;otu119;otu484;otu694;otu636;otu660;otu760;otu771;otu701;otu884;otu69;otu317;otu326;otu97
group43	0.015839888453894765	otu790;otu405;otu412;otu973;otu988;otu604;otu456;otu757;otu403;otu15;otu124;otu839;otu551;otu724;otu628;otu935;otu836;otu16;otu707;otu968
group44	0.02293580833956211	otu282;otu183;otu54;otu429;otu563;otu747;otu819;otu593;otu203;otu630;otu990;otu394;otu465;otu14;otu233;otu248;otu440;otu825;otu643;otu821
group45	0.021249511168656678	otu657;otu123;otu689;otu806;otu402;otu631;otu684;otu76;otu556;otu840;otu661;otu633;otu246;otu250;otu667;otu104;otu899;otu207;otu523;otu410
group46	0.021042090573719106	otu911;otu700;otu965;otu533;otu73;otu265;otu330;otu502;otu108;otu132;otu780;otu13;otu609;otu816;otu380;otu356;otu106;otu230;otu532;otu651
group47	0.01657987700302025	otu654;otu887;otu206;otu72;otu880;otu377;otu85;otu196;otu133;otu542;otu918;otu540;otu878;otu222;otu930;otu269;otu336;otu319;otu270;otu125
group48	0.021829316666485212	otu107;otu800;otu366;otu299;otu56;otu572;otu765;otu699;otu128;otu975;otu555;otu598;otu915;otu289;otu100;otu951;otu642;otu51;otu121;otu826
group49	0.026159619253092865	otu947;otu261;otu546;otu497;otu638;otu993;otu705;otu674;otu956;otu259;otu241;otu396;otu306;otu647;otu194;otu886;otu53;otu530;otu648;otu301
group50	0.02437049060839231	otu652;otu809;otu295;otu921;otu829;otu44;otu986;otu339;otu163;otu118;otu354;otu392;otu427;otu723;otu599;otu597;otu678;otu454;otu483;otu883
1000		
