Core	Average	Leaves
group23	0.0061484619272453534	otu840;otu777;otu804;otu70;otu137;otu746;otu206;otu891;otu877;otu752
group24	0.011768912967365507	otu436;otu15;otu973;otu602;otu490;otu393;otu174;otu481;otu339;otu99
group25	0.010593837750127106	otu97;otu171;otu350;otu735;otu384;otu35;otu12;otu282;otu506;otu195
group26	0.0030575104870796898	otu61;otu343;otu489;otu37;otu629;otu949;otu852;otu813;otu612;otu415
group27	0.012094648799358088	otu982;otu939;otu918;otu911;otu39;otu508;otu378;otu733;otu172;otu468
group28	0.03578012282520023	otu344;otu200;otu366;otu798;otu603;otu695;otu355;otu256;otu989;otu190
group29	0.029104232477626144	otu912;otu221;otu651;otu580;otu720;otu622;otu994;otu316;otu13;otu477
group30	0.019040498375930765	otu976;otu116;otu765;otu482;otu434;otu327;otu987;otu276;otu442;otu59
group31	0.030706538132422315	otu731;otu136;otu979;otu810;otu419;otu65;otu368;otu703;otu775;otu484
group32	0.01121321196329573	otu988;otu111;otu279;otu27;otu843;otu638;otu21;otu86;otu991;otu648
group33	0.06096489351678306	otu224;otu303;otu592;otu394;otu330;otu329;otu504;otu667;otu967;otu41
group34	0.0031471874724930157	otu495;otu479;otu513;otu290;otu299;otu54;otu903;otu179;otu326;otu55
group35	0.015453895900349252	otu375;otu568;otu217;otu694;otu132;otu552;otu502;otu649;otu98;otu450
group36	0.0014171249047159648	otu925;otu3;otu841;otu109;otu453;otu266;otu101;otu121;otu933;otu799
group37	0.005174640299348238	otu974;otu125;otu862;otu40;otu826;otu314;otu894;otu249;otu438;otu135
group38	0.014255094796987621	otu165;otu789;otu184;otu714;otu591;otu417;otu729;otu787;otu198;otu478
group39	0.00090050224014035	otu665;otu325;otu565;otu421;otu84;otu583;otu563;otu507;otu608;otu962
group40	0.003060917420929855	otu791;otu301;otu152;otu108;otu131;otu118;otu71;otu926;otu233;otu937
group41	0.014362610212264565	otu660;otu532;otu383;otu761;otu185;otu226;otu547;otu906;otu996;otu465
group42	0.0013838112397035088	otu757;otu870;otu81;otu534;otu724;otu908;otu868;otu981;otu306;otu719
group43	0.008965996119935446	otu284;otu872;otu250;otu805;otu739;otu586;otu595;otu759;otu881;otu473
group44	0.0068381299665684955	otu617;otu239;otu389;otu492;otu744;otu431;otu67;otu960;otu53;otu26
group45	0.009109923325014384	otu676;otu388;otu896;otu587;otu779;otu814;otu589;otu942;otu995;otu332
group46	0.017759295551770513	otu545;otu313;otu917;otu503;otu958;otu423;otu288;otu834;otu842;otu5
group47	0.011172265884726114	otu192;otu285;otu238;otu8;otu806;otu584;otu972;otu437;otu281;otu188
group48	0.006090984966047339	otu469;otu318;otu961;otu728;otu203;otu259;otu418;otu751;otu600;otu525
group49	0.025325042544548072	otu863;otu467;otu539;otu397;otu85;otu4;otu43;otu853;otu815;otu523
group50	0.002000219828782274	otu215;otu210;otu474;otu559;otu927;otu828;otu549;otu704;otu711;otu23
group51	0.007264849121487759	otu191;otu399;otu741;otu347;otu501;otu773;otu571;otu58;otu164;otu398
group52	0.004318854649162506	otu312;otu929;otu762;otu409;otu593;otu947;otu748;otu790;otu416;otu904
group53	0.0028761452313796248	otu645;otu211;otu938;otu462;otu884;otu635;otu705;otu718;otu555;otu150
group54	0.008362291843727035	otu723;otu149;otu569;otu784;otu515;otu538;otu698;otu309;otu985;otu655
group55	0.003749803583176014	otu435;otu25;otu29;otu364;otu959;otu367;otu426;otu44;otu521;otu754
group56	0.006024890227424028	otu225;otu654;otu809;otu692;otu886;otu879;otu531;otu90;otu310;otu641
group57	0.006151127319646273	otu95;otu880;otu630;otu940;otu743;otu439;otu760;otu575;otu613;otu848
group58	0.008804630291138562	otu52;otu732;otu292;otu291;otu766;otu138;otu113;otu847;otu317;otu246
group59	0.0011144222967956392	otu475;otu289;otu333;otu201;otu730;otu155;otu697;otu363;otu202;otu94
group60	0.003166875076793891	otu428;otu969;otu794;otu456;otu964;otu422;otu793;otu420;otu685;otu528
group61	0.005353922563612846	otu802;otu107;otu968;otu876;otu688;otu675;otu750;otu197;otu337;otu451
group62	0.0015480972883603077	otu605;otu253;otu505;otu49;otu829;otu893;otu47;otu873;otu447;otu412
group63	0.002968128911200212	otu444;otu871;otu38;otu234;otu736;otu516;otu406;otu232;otu194;otu275
group64	0.0442738975252485	otu951;otu633;otu636;otu410;otu558;otu646;otu726;otu610;otu257;otu360
group65	0.003481171084841696	otu498;otu255;otu142;otu647;otu77;otu296;otu300;otu342;otu96;otu407
group66	0.03232947648829408	otu811;otu56;otu986;otu146;otu922;otu716;otu597;otu297;otu341;otu715
group67	0.0056743968704134175	otu143;otu632;otu916;otu833;otu740;otu30;otu625;otu557;otu554;otu767
group68	0.00151962495811067	otu459;otu458;otu924;otu818;otu231;otu914;otu919;otu335;otu145;otu348
group69	0.005669547513592935	otu123;otu854;otu885;otu230;otu486;otu379;otu963;otu992;otu119;otu252
group70	0.018640941172536545	otu623;otu219;otu661;otu631;otu387;otu895;otu874;otu544;otu323;otu461
group71	0.005252864970135673	otu957;otu154;otu10;otu652;otu869;otu800;otu943;otu837;otu861;otu187
group72	0.016994169350615797	otu764;otu856;otu254;otu556;otu236;otu866;otu672;otu618;otu124;otu472
group73	0.003232417485637196	otu258;otu707;otu78;otu370;otu411;otu923;otu16;otu567;otu493;otu999
group74	0.008030603705581474	otu574;otu382;otu928;otu166;otu204;otu542;otu851;otu42;otu540;otu45
group75	0.011652952675853886	otu168;otu395;otu792;otu352;otu73;otu401;otu954;otu261;otu509;otu298
group76	0.01219725282836187	otu656;otu585;otu609;otu324;otu2;otu463;otu519;otu75;otu91;otu883
group77	0.0032505891627240325	otu783;otu189;otu242;otu620;otu900;otu120;otu178;otu1000;otu220;otu48
group78	0.026203206786128194	otu693;otu57;otu334;otu582;otu803;otu391;otu722;otu666;otu104;otu717
group79	0.00231012833569273	otu830;otu269;otu386;otu683;otu930;otu151;otu182;otu346;otu126;otu153
group80	0.006030308978667772	otu899;otu700;otu305;otu946;otu88;otu948;otu19;otu449;otu619;otu277
group81	0.0027285759810502224	otu713;otu36;otu889;otu983;otu268;otu770;otu678;otu831;otu835;otu596
group82	0.0006062953538535383	otu361;otu28;otu909;otu756;otu769;otu514;otu345;otu353;otu663;otu74
group83	0.009847217926553912	otu93;otu659;otu139;otu311;otu898;otu385;otu499;otu87;otu598;otu936
group84	0.008412782272209584	otu674;otu771;otu755;otu130;otu228;otu624;otu573;otu248;otu858;otu144
group85	0.01848317751668322	otu533;otu864;otu934;otu163;otu68;otu180;otu888;otu430;otu564;otu737
group86	0.007171281113038504	otu935;otu83;otu403;otu218;otu681;otu749;otu466;otu553;otu689;otu782
group87	0.003374283917867399	otu560;otu576;otu796;otu264;otu372;otu890;otu931;otu844;otu901;otu115
group88	0.014371212971887608	otu824;otu797;otu637;otu392;otu543;otu193;otu272;otu827;otu114;otu455
group89	0.002654759937262038	otu460;otu950;otu100;otu429;otu708;otu855;otu357;otu17;otu476;otu445
group90	0.0013604455460976197	otu550;otu446;otu850;otu413;otu500;otu295;otu110;otu673;otu738;otu952
group91	0.008378505845917109	otu701;otu628;otu712;otu358;otu640;otu487;otu365;otu639;otu845;otu838
group92	0.0087704301429903	otu956;otu860;otu227;otu768;otu977;otu262;otu772;otu682;otu338;otu776
group93	0.01226128945641816	otu208;otu706;otu294;otu488;otu998;otu147;otu103;otu92;otu945;otu662
group94	0.012322966500474703	otu577;otu148;otu529;otu832;otu590;otu846;otu611;otu975;otu742;otu808
group95	0.006681580865136516	otu212;otu551;otu69;otu984;otu932;otu283;otu664;otu322;otu690;otu849
group96	0.008541724351461734	otu530;otu572;otu244;otu156;otu921;otu362;otu270;otu785;otu11;otu265
group97	0.0034961923599213457	otu425;otu1;otu966;otu485;otu441;otu102;otu780;otu6;otu745;otu520
group98	0.012491318283682646	otu892;otu812;otu823;otu18;otu186;otu561;otu286;otu470;otu176;otu354
group99	0.012894019425662756	otu816;otu668;otu359;otu517;otu321;otu433;otu594;otu747;otu527;otu177
group100	0.0015758027268135914	otu727;otu129;otu214;otu687;otu915;otu859;otu536;otu978;otu371;otu621
1000		
